product,url
M5159_BK0001,/data/v1/CA/products/full/M5159/c/womens_category/sunglassesandeyewear
AQ531_WT0002,/data/v1/CA/products/full/AQ531/c/womens_category/30_off_select_sale/clothing
AQ530_WT0002,/data/v1/CA/products/full/AQ530/c/womens_category/30_off_select_sale/clothing
AN021_DM4194,/data/v1/CA/products/full/AN021/c/shops/reimagined/denim
AQ952_YL5433,/data/v1/CA/products/full/AQ952/c/womens_category/jewelry/metals
AQ953_YL5433,/data/v1/CA/products/full/AQ953/c/shops/giftguide/jewelry
AW448_PR5551,/data/v1/CA/products/full/AW448/c/womens_category/30_off_select_sale/clothing
AU961_KL7133,/data/v1/CA/products/full/AU961/c/womens_category/swimwear
AU975_BL8133,/data/v1/CA/products/full/AU975/c/shops/summer_deals/swim
AY054_EE0077,/data/v1/CA/products/full/AY054/c/womens_category/brandswelove/shoes
AY053_EE0076,/data/v1/CA/products/full/AY053/c/womens_category/shoes/sneakers
AR480_WY2655,/data/v1/CA/products/full/AR480/c/womens_category/30_off_select_sale/clothing
AW762_EB9740,/data/v1/CA/products/full/AW762/c/womens_category/jewelry/demifine
AX102_EB9835,/data/v1/CA/products/full/AX102/c/womens_category/all_accessories/sunglass_accessories
AV890_EC7253,/data/v1/CA/products/full/AV890/c/womens_category/jewelry/demifine
AT534_DM4792,/data/v1/CA/products/full/AT534/c/shops/reimagined/denim
AQ786_DM0710,/data/v1/CA/products/full/AQ786/c/womens_category/denim_jeans/demiboot
AU606_BL8133,/data/v1/CA/products/full/AU606/c/shops/giftguide/sweaters
AU338_BK0001,/data/v1/CA/products/full/AU338/c/shops/giftguide/sweatshirtssweatpants
AT967_DM4885,/data/v1/CA/products/full/AT967/c/womens_category/denim_jeans/boyfriend
AU151_GY6372,/data/v1/CA/products/full/AU151/c/shops/giftguide/jewelry
AV789_PP1492,/data/v1/CA/products/full/AV789/c/womens_category/maternity/tshirts_tanktops
AT960_SU4829,/data/v1/CA/products/full/AT960/c/shops/reimagined/sweaters
AS695_WQ9257,/data/v1/CA/products/full/AS695/c/womens_category/30_off_select_sale/clothing
AS297_BL8133,/data/v1/CA/products/full/AS297/c/womens_category/maternity/tshirts_tanktops
AT964_DM4924,/data/v1/CA/products/full/AT964/c/womens_category/denim_jeans/boyfriend
AV604_YL5433,/data/v1/CA/products/full/AV604/c/womens_category/jewelry/metals
AU049_DM4920,/data/v1/CA/products/full/AU049/c/shops/summer_deals/pants
AU206_NA6434,/data/v1/CA/products/full/AU206/c/shops/giftguide/accessories
AU519_NA6434,/data/v1/CA/products/full/AU519/c/shops/giftguide/sweatshirtssweatpants
AU626_BL7959,/data/v1/CA/products/full/AU626/c/shops/reimagined/sweaters
AT810_BK0001,/data/v1/CA/products/full/AT810/c/womens_category/all_accessories/hats
AT605_WQ4254,/data/v1/CA/products/full/AT605/c/womens_category/dressesandjumpsuits
AU082_BK0001,/data/v1/CA/products/full/AU082/c/shops/giftguide/pajamas
AU628_BR6564,/data/v1/CA/products/full/AU628/c/shops/reimagined/sweaters
AS304_WT0002,/data/v1/CA/products/full/AS304/c/womens_category/30_off_select_sale/clothing
AU627_BR6564,/data/v1/CA/products/full/AU627/c/shops/reimagined/sweaters
AR728_WY2477,/data/v1/CA/products/full/AR728/c/womens_category/dressesandjumpsuits
AQ433_DM4827,/data/v1/CA/products/full/AQ433/c/mens_category/coats_and_jackets/denim_and_trucker
AR865_BK0001,/data/v1/CA/products/full/AR865/c/womens_category/shoes/pumpsandheels
AR914_NA6445,/data/v1/CA/products/full/AR914/c/womens_category/shoes/sneakers
AR588_EE1175,/data/v1/CA/products/full/AR588/c/womens_category/brandswelove/shoes
AR593_EB7853,/data/v1/CA/products/full/AR593/c/womens_category/brandswelove/shoes
AQ669_EB6602,/data/v1/CA/products/full/AQ669/c/womens_category/30_off_select_sale/clothing
AQ750_GR6749,/data/v1/CA/products/full/AQ750/c/womens_category/shoes/sneakers
AQ670_BK0001,/data/v1/CA/products/full/AQ670/c/womens_category/30_off_select_sale/clothing
AR530_EB7968,/data/v1/CA/products/full/AR530/c/womens_category/brandswelove/shoes
AB378_DM3331,/data/v1/CA/products/full/AB378/c/womens_category/denim_jeans/demiboot
AR464_GR6377,/data/v1/CA/products/full/AR464/c/womens_category/30_off_select_sale/clothing
AQ382_NA6285,/data/v1/CA/products/full/AQ382/c/shops/reimagined/sweaters
AQ470_GR7352,/data/v1/CA/products/full/AQ470/c/womens_category/30_off_select_sale/clothing
AS494_YL5433,/data/v1/CA/products/full/AS494/c/womens_category/jewelry/metals
AT223_BL8133,/data/v1/CA/products/full/AT223/c/shops/giftguide/coatsjackets
AR772_BK0001,/data/v1/CA/products/full/AR772/c/shops/bundles/w_knits
AQ671_EG9498,/data/v1/CA/products/full/AQ671/c/shops/associatediscountexclusions
AT048_BK0001,/data/v1/CA/products/full/AT048/c/womens_category/socksandtights/noshows
AS140_BL8133,/data/v1/CA/products/full/AS140/c/womens_category/30_off_select_sale/clothing
AQ321_EB7267,/data/v1/CA/products/full/AQ321/c/womens_category/brandswelove/shoes
M5158_BK0001,/data/v1/CA/products/full/M5158/c/womens_category/sunglassesandeyewear
M5157_BK0001,/data/v1/CA/products/full/M5157/c/womens_category/sunglassesandeyewear
M5159_BK0001,/data/v1/CA/products/full/M5159/c/womens_category/sunglassesandeyewear
AQ531_WT0002,/data/v1/CA/products/full/AQ531/c/womens_category/30_off_select_sale/clothing
AQ530_WT0002,/data/v1/CA/products/full/AQ530/c/womens_category/30_off_select_sale/clothing
AN021_DM4194,/data/v1/CA/products/full/AN021/c/shops/reimagined/denim
AQ952_YL5433,/data/v1/CA/products/full/AQ952/c/womens_category/jewelry/metals
AQ953_YL5433,/data/v1/CA/products/full/AQ953/c/shops/giftguide/jewelry
AQ979_NA6445,/data/v1/CA/products/full/AQ979/c/womens_category/30_off_select_sale/clothing
AQ723_EB7950,/data/v1/CA/products/full/AQ723/c/womens_category/30_off_select_sale/clothing
AR513_EB8003,/data/v1/CA/products/full/AR513/c/womens_category/brandswelove/shoes
AO954_WY1377,/data/v1/CA/products/full/AO954/c/shops/review/women
AO826_BL7519,/data/v1/CA/products/full/AO826/c/shops/summer_deals/swim
AN880_BL8133,/data/v1/CA/products/full/AN880/c/womens_category/swimwear
AN745_OR5667,/data/v1/CA/products/full/AN745/c/womens_category/swimwear
AN879_BK0001,/data/v1/CA/products/full/AN879/c/womens_category/swimwear
AO839_BL7519,/data/v1/CA/products/full/AO839/c/womens_category/swimwear
AO824_BL7519,/data/v1/CA/products/full/AO824/c/womens_category/30_off_select_sale/clothing
AO825_BL7519,/data/v1/CA/products/full/AO825/c/shops/summer_deals/swim
AN180_PR5340,/data/v1/CA/products/full/AN180/c/womens_category/tshirts_tanktops/shortsleevetshirts
AM968_WT0020,/data/v1/CA/products/full/AM968/c/shops/reimagined/shorts
AN857_EB7028,/data/v1/CA/products/full/AN857/c/womens_category/handbags/clutchesandpouches
AN878_BK0001,/data/v1/CA/products/full/AN878/c/womens_category/swimwear
AP749_EB7390,/data/v1/CA/products/full/AP749/c/womens_category/30_off_select_sale/clothing
AQ594_PK5997,/data/v1/CA/products/full/AQ594/c/womens_category/hair/scrunchies_hairties
AQ593_PK5997,/data/v1/CA/products/full/AQ593/c/womens_category/hair/scrunchies_hairties
AN179_KA9897,/data/v1/CA/products/full/AN179/c/womens_category/tshirts_tanktops/shortsleevetshirts
AO059_GY6869,/data/v1/CA/products/full/AO059/c/womens_category/tshirts_tanktops/tanktopsandcamisoles
AK795_NA6445,/data/v1/CA/products/full/AK795/c/shops/the_summer_weddings_shop/womens
AJ942_DM3872,/data/v1/CA/products/full/AJ942/c/womens_category/denim_jeans/wideleg
AM080_EB6540,/data/v1/CA/products/full/AM080/c/womens_category/shoes/sneakers
AK945_BK0001,/data/v1/CA/products/full/AK945/c/womens_category/swimwear
AK951_BK0001,/data/v1/CA/products/full/AK951/c/womens_category/swimwear
AK943_BK0001,/data/v1/CA/products/full/AK943/c/shops/summer_deals/swim
AK944_BK0001,/data/v1/CA/products/full/AK944/c/shops/summer_deals/swim
AJ644_GR6056,/data/v1/CA/products/full/AJ644/c/shops/bundles/w_knits
AJ420_NA6434,/data/v1/CA/products/full/AJ420/c/shops/reimagined/pants
AK861_EB9690,/data/v1/CA/products/full/AK861/c/womens_category/all_accessories/hats
AK164_SU6560,/data/v1/CA/products/full/AK164/c/shops/cashmereassortment
AL231_SU3929,/data/v1/CA/products/full/AL231/c/shops/reimagined/sweaters
AL791_YL5433,/data/v1/CA/products/full/AL791/c/shops/giftguide/jewelry
AK820_EC7253,/data/v1/CA/products/full/AK820/c/womens_category/jewelry/pearls
AH933_EB6087,/data/v1/CA/products/full/AH933/c/womens_category/sunglassesandeyewear
AL228_WY5672,/data/v1/CA/products/full/AL228/c/womens_category/all_accessories/umbrellas
AH931_BK0001,/data/v1/CA/products/full/AH931/c/womens_category/sunglassesandeyewear
AK946_BK0001,/data/v1/CA/products/full/AK946/c/womens_category/swimwear
AK332_BL8133,/data/v1/CA/products/full/AK332/c/shops/giftguide/pajamas
AK283_WY8040,/data/v1/CA/products/full/AK283/c/shops/reimagined/swimwear
AM146_SU6564,/data/v1/CA/products/full/AM146/c/shops/giftguide/sweaters
AI670_DM3335,/data/v1/CA/products/full/AI670/c/shops/reimagined/coatsjackets
AI253_WT0002,/data/v1/CA/products/full/AI253/c/shops/30_off_summer_essentials/blazers
AL760_EC7253,/data/v1/CA/products/full/AL760/c/womens_category/jewelry/pearls
AG654_BL7133,/data/v1/CA/products/full/AG654/c/shops/giftguide/accessories
AK471_EC7253,/data/v1/CA/products/full/AK471/c/womens_category/jewelry/demifine
M1769_ED1811,/data/v1/CA/products/full/M1769/c/shops/giftguide/jewelry
AG139_BL8133,/data/v1/CA/products/full/AG139/c/womens_category/swimwear
AD753_SU4880,/data/v1/CA/products/full/AD753/c/shops/giftguide/sweaters
AF761_EC8333,/data/v1/CA/products/full/AF761/c/womens_category/jewelry/crystal
AC467_PK5678,/data/v1/CA/products/full/AC467/c/womens_category/skirts/midi
AC583_WX6501,/data/v1/CA/products/full/AC583/c/womens_category/hair/headbands
AB104_BK0001,/data/v1/CA/products/full/AB104/c/womens_category/shoes/boots
AB720_BL7024,/data/v1/CA/products/full/AB720/c/shops/bundles/w_knits
AB719_BL7024,/data/v1/CA/products/full/AB719/c/shops/bundles/w_knits
AC318_BL8133,/data/v1/CA/products/full/AC318/c/shops/giftguide/pajamas
L4714_DM3107,/data/v1/CA/products/full/L4714/c/womens_category/denim_jeans/curvy
AB798_BR6332,/data/v1/CA/products/full/AB798/c/womens_category/pants/straight
M1598_EF5078,/data/v1/CA/products/full/M1598/c/womens_category/all_accessories/umbrellas
M1320_PR5340,/data/v1/CA/products/full/M1320/c/womens_category/30_off_select_sale/clothing
L5827_KU0565,/data/v1/CA/products/full/L5827/c/womens_category/swimwear
L7197_EB1877,/data/v1/CA/products/full/L7197/c/womens_category/shoes/sneakers
L2366_YL5433,/data/v1/CA/products/full/L2366/c/womens_category/jewelry/metals
L8185_BL8133,/data/v1/CA/products/full/L8185/c/shops/summer_deals/shorts
L4729_WT0002,/data/v1/CA/products/full/L4729/c/shops/reimagined/denim
L4869_WT0002,/data/v1/CA/products/full/L4869/c/womens_category/denim_jeans/curvy
L7578_YD0028,/data/v1/CA/products/full/L7578/c/womens_category/skirts/pencil
K8220_EG5624,/data/v1/CA/products/full/K8220/c/womens_category/30_off_select_sale/clothing
L3620_EB0226,/data/v1/CA/products/full/L3620/c/womens_category/belts
L3619_EB0226,/data/v1/CA/products/full/L3619/c/womens_category/belts
J3580_BK0001,/data/v1/CA/products/full/J3580/c/womens_category/swimwear
L2585_BK0001,/data/v1/CA/products/full/L2585/c/shops/summer_deals/swim
L2848_WX6172,/data/v1/CA/products/full/L2848/c/shops/linen_shop/womens
K6518_EC7246,/data/v1/CA/products/full/K6518/c/womens_category/jewelry/demifine
K7890_EB0226,/data/v1/CA/products/full/K7890/c/womens_category/shoes/pumpsandheels
L2169_GR6056,/data/v1/CA/products/full/L2169/c/shops/promobuckettest
K7505_BK0001,/data/v1/CA/products/full/K7505/c/womens_category/skirts/pencil
K5964_PK5837,/data/v1/CA/products/full/K5964/c/womens_category/blazers/regent
K6163_BK0001,/data/v1/CA/products/full/K6163/c/shops/summer_deals/swim
K5968_BK0001,/data/v1/CA/products/full/K5968/c/womens_category/swimwear
J8744_BK0001,/data/v1/CA/products/full/J8744/c/womens_category/pants/skinny
K5953_BK0001,/data/v1/CA/products/full/K5953/c/womens_category/pants/slim
K4997_BL8133,/data/v1/CA/products/full/K4997/c/shops/giftguide/shoes
K6563_BK0001,/data/v1/CA/products/full/K6563/c/womens_category/30_off_select_sale/clothing
J5388_WQ5434,/data/v1/CA/products/full/J5388/c/womens_category/pants/slim
J5385_WQ5434,/data/v1/CA/products/full/J5385/c/womens_category/blazers/parke
K2532_NA6903,/data/v1/CA/products/full/K2532/c/shops/cashmereassortment
K5393_DM2763,/data/v1/CA/products/full/K5393/c/womens_category/denim_jeans/straight
K2166_BK0001,/data/v1/CA/products/full/K2166/c/womens_category/pants/slim
K1313_BK0001,/data/v1/CA/products/full/K1313/c/shops/cashmereassortment
K1541_BR6836,/data/v1/CA/products/full/K1541/c/womens_category/belts
K3228_BR0910,/data/v1/CA/products/full/K3228/c/womens_category/hair/headbands
K1121_EF4440,/data/v1/CA/products/full/K1121/c/womens_category/hair/italian_tortoise
K0176_EG9498,/data/v1/CA/products/full/K0176/c/shops/associatediscountexclusions
J5407_WQ5434,/data/v1/CA/products/full/J5407/c/womens_category/skirts/pencil
J5389_BL8133,/data/v1/CA/products/full/J5389/c/womens_category/pants/curvy
J6330_DM2072,/data/v1/CA/products/full/J6330/c/womens_category/denim_jeans/demiboot
J1812_PK6211,/data/v1/CA/products/full/J1812/c/womens_category/swimwear
J1905_BK0001,/data/v1/CA/products/full/J1905/c/shops/reimagined/pants
J5627_BR5996,/data/v1/CA/products/full/J5627/c/shops/30_off_summer_essentials/blazers
J6339_GY6882,/data/v1/CA/products/full/J6339/c/shops/reimagined/sweaters
J6740_BL8133,/data/v1/CA/products/full/J6740/c/shops/giftguide/pajamas
J6632_BL7959,/data/v1/CA/products/full/J6632/c/shops/cashmereassortment
H8240_DM0710,/data/v1/CA/products/full/H8240/c/womens_category/denim_jeans/curvy
J3556_BL8133,/data/v1/CA/products/full/J3556/c/womens_category/swimwear
J3557_BL8133,/data/v1/CA/products/full/J3557/c/womens_category/30_off_select_sale/clothing
J1752_DM0574,/data/v1/CA/products/full/J1752/c/shops/reimagined/denim
H8210_DM2029,/data/v1/CA/products/full/H8210/c/womens_category/denim_jeans/curvy
J1886_DM2042,/data/v1/CA/products/full/J1886/c/womens_category/denim_jeans/skinny
J2325_BL6608,/data/v1/CA/products/full/J2325/c/shops/reimagined/shorts
J2383_DM2227,/data/v1/CA/products/full/J2383/c/shops/reimagined/shorts
H8908_BK0001,/data/v1/CA/products/full/H8908/c/womens_category/sunglassesandeyewear
H8956_BK0001,/data/v1/CA/products/full/H8956/c/womens_category/swimwear
H8244_KA3567,/data/v1/CA/products/full/H8244/c/womens_category/swimwear
H8248_BK0001,/data/v1/CA/products/full/H8248/c/womens_category/swimwear
H7651_WQ3656,/data/v1/CA/products/full/H7651/c/womens_category/swimwear
H7605_KL2282,/data/v1/CA/products/full/H7605/c/womens_category/swimwear
H8235_BK0001,/data/v1/CA/products/full/H8235/c/womens_category/swimwear
H7608_KU0565,/data/v1/CA/products/full/H7608/c/womens_category/swimwear
H8253_KL2282,/data/v1/CA/products/full/H8253/c/womens_category/swimwear
H6724_BL8133,/data/v1/CA/products/full/H6724/c/womens_category/blazers/parke
H6747_BK0001,/data/v1/CA/products/full/H6747/c/womens_category/pants/slim
H8692_NA0965,/data/v1/CA/products/full/H8692/c/shops/reimagined/coatsjackets
H9726_WQ9575,/data/v1/CA/products/full/H9726/c/womens_category/blazers/parke
J0244_GY6825,/data/v1/CA/products/full/J0244/c/shops/giftguide/sweaters
H8291_EC7246,/data/v1/CA/products/full/H8291/c/womens_feature/colorcrush
H6573_PK5837,/data/v1/CA/products/full/H6573/c/womens_category/pants/slim
H2778_GY6882,/data/v1/CA/products/full/H2778/c/womens_category/blazers/goingout
H7709_DM0710,/data/v1/CA/products/full/H7709/c/womens_category/denim_jeans/skinny
H6973_DM1977,/data/v1/CA/products/full/H6973/c/shops/reimagined/shorts
H5807_RD5695,/data/v1/CA/products/full/H5807/c/shops/reimagined/shorts
H4364_WT0002,/data/v1/CA/products/full/H4364/c/shops/giftguide/pajamas
H5809_BL8922,/data/v1/CA/products/full/H5809/c/shops/reimagined/shorts
H4402_BL8133,/data/v1/CA/products/full/H4402/c/shops/giftguide/pajamas
H5806_GR6056,/data/v1/CA/products/full/H5806/c/shops/reimagined/shorts
H5826_BL8133,/data/v1/CA/products/full/H5826/c/shops/reimagined/shorts
H2817_RD5100,/data/v1/CA/products/full/H2817/c/womens_category/swimwear
H4401_PR5340,/data/v1/CA/products/full/H4401/c/shops/giftguide/pajamas
G9062_NA6434,/data/v1/CA/products/full/G9062/c/womens_category/pants/slim
H2877_DM0709,/data/v1/CA/products/full/H2877/c/womens_category/denim_jeans/skinny
H4526_EC7246,/data/v1/CA/products/full/H4526/c/womens_category/jewelry/demifine
H2096_DM1864,/data/v1/CA/products/full/H2096/c/shops/reimagined/denim
H3716_EC6720,/data/v1/CA/products/full/H3716/c/shops/giftguide/jewelry
H4998_EG5458,/data/v1/CA/products/full/H4998/c/shops/associatediscountexclusions
H1878_DM0710,/data/v1/CA/products/full/H1878/c/shops/reimagined/denim
H2651_DM1963,/data/v1/CA/products/full/H2651/c/womens_category/denim_jeans/skinny
G9868_EG2731,/data/v1/CA/products/full/G9868/c/womens_category/hair/barrettes_clips
G9869_EG2731,/data/v1/CA/products/full/G9869/c/womens_category/hair/barrettes_clips
H0258_EC7246,/data/v1/CA/products/full/H0258/c/shops/giftguide/jewelry
H0232_EC8333,/data/v1/CA/products/full/H0232/c/womens_category/jewelry/crystal
G7936_DM0710,/data/v1/CA/products/full/G7936/c/shops/reimagined/denim
H0189_DM0709,/data/v1/CA/products/full/H0189/c/womens_category/denim_jeans/skinny
G7608_GR6630,/data/v1/CA/products/full/G7608/c/womens_category/coats_and_jackets/utilityjacket
G8538_BK0001,/data/v1/CA/products/full/G8538/c/womens_category/coats_and_jackets/leather_jacket
G9418_BK0001,/data/v1/CA/products/full/G9418/c/shops/summer_deals/swim
G6551_NA6219,/data/v1/CA/products/full/G6551/c/womens_category/all_accessories/hats
G3672_BR6803,/data/v1/CA/products/full/G3672/c/shops/giftguide/jewelry
G3478_EC7246,/data/v1/CA/products/full/G3478/c/womens_category/jewelry/metals
G3346_ED1811,/data/v1/CA/products/full/G3346/c/womens_category/jewelry/crystal
G2179_BL7024,/data/v1/CA/products/full/G2179/c/womens_category/skirts/pencil
G0397_WT0002,/data/v1/CA/products/full/G0397/c/shops/summer_deals/coatsjackets
G3845_BK0001,/data/v1/CA/products/full/G3845/c/womens_category/maternity/swim
F6662_BK0001,/data/v1/CA/products/full/F6662/c/womens_category/belts
G1723_BK0001,/data/v1/CA/products/full/G1723/c/womens_category/swimwear
G0471_NA6434,/data/v1/CA/products/full/G0471/c/womens_category/socksandtights/trousersocks
F9898_BK0001,/data/v1/CA/products/full/F9898/c/womens_category/socksandtights/tights
F9899_BK0001,/data/v1/CA/products/full/F9899/c/womens_category/socksandtights/tights
F9900_BK0001,/data/v1/CA/products/full/F9900/c/womens_category/socksandtights/tights
F9579_BK0001,/data/v1/CA/products/full/F9579/c/womens_category/belts
F7437_EF8788,/data/v1/CA/products/full/F7437/c/womens_category/hair/barrettes_clips
F7469_EF4440,/data/v1/CA/products/full/F7469/c/womens_category/hair/barrettes_clips
F7427_EF4440,/data/v1/CA/products/full/F7427/c/womens_category/hair/barrettes_clips
F6500_BK0001,/data/v1/CA/products/full/F6500/c/womens_category/belts
F6536_YL5596,/data/v1/CA/products/full/F6536/c/womens_category/belts
F3640_BR6803,/data/v1/CA/products/full/F3640/c/womens_category/jewelry/acetate
F3168_BK0001,/data/v1/CA/products/full/F3168/c/shops/cashmereassortment
F1722_NA6219,/data/v1/CA/products/full/F1722/c/womens_category/all_accessories/hats
F3209_EC7246,/data/v1/CA/products/full/F3209/c/womens_category/jewelry/metals
E8726_BK0001,/data/v1/CA/products/full/E8726/c/shops/summer_deals/swim
E8447_GR5839,/data/v1/CA/products/full/E8447/c/shops/reimagined/sweaters
